length ,width
10.15377231,15.54146489
10.18911973,15.01601539
15.4479784,15.43895127
9.964980922,14.02523533
14.97057601,15.99121697
14.36068622,16.6126264
29.73475193,29.64106903
10.05674398,20.57927685
9.337680123,20.68508667
15.04210118,15.26126409
8.913167938,20.6554867
9.056951565,9.790960021
30.01863067,30.48071001
10.39603332,15.27470716
30.28517807,29.93566877
9.543039561,15.53102447
15.53691302,12.87780244
8.946946935,14.54249388
14.58690648,13.30778555
10.71028432,14.65257234
10.3486593,10.82511721
10.11718023,14.41747075
13.62839968,15.27638208
28.92061595,30.59240282
9.591716542,10.29594755
10.19502566,11.59241807
10.31441909,20.11606201
15.05010225,16.41123977
10.26927833,8.151255262
9.688548974,10.76761323
30.85527804,30.54972867
9.611399629,16.31555565
29.40905447,30.53205049
15.58391122,15.48354326
10.54708049,11.1307285
8.775498964,9.804855542
15.73346909,16.16109021
15.33762874,14.07328834
30.20187701,29.2726892
14.8954597,17.02584665
12.57963449,12.77286761
30.88296726,30.52772075
11.49368908,9.220835545
16.33302344,16.55271482
14.12543712,13.51130587
13.04492989,15.4115133
9.057485979,19.12620917
10.07670241,14.29219803
13.78466921,15.54024232
29.89711629,29.70489108
12.14231848,20.23287317
10.7184997,11.53449437
29.76462138,28.92263482
15.49951895,14.24143441
7.675980608,20.03554432
8.29087361,21.13930331
9.166522423,20.7594104
11.45279848,20.73390467
10.2264752,11.02623512
10.29041349,20.8585863
9.933912582,18.92932347
9.35475248,10.21082669
10.28037508,14.5059963
29.9842508,30.32027958
10.33927814,8.998490856
10.4897455,15.45044948
30.31437824,29.64232827
29.60849166,29.62059659
10.33564608,15.82583064
13.10069909,19.52698789
9.757214031,15.15007323
16.26898465,15.96841863
10.81485754,15.25664032
10.97368672,9.732847587
30.79533769,30.64954963
11.71280999,8.777196362
9.359448373,14.47403614
16.37978304,14.9797047
10.56636673,11.8788759
11.97722736,10.12718515
30.12073241,29.79313311
10.23754611,10.83589824
10.16930816,15.43704935
30.7715412,30.1815544
14.87251878,13.52778977
9.754759085,15.11335414
29.84824899,29.73040469
10.82446374,9.491974746
15.79913768,15.53999902
30.6247014,29.77969545
10.92498338,18.98096173
10.87219726,15.41016006
10.00674994,14.73598253
16.00944648,13.58186357
14.29918916,12.60530267
30.82614381,30.47063093
10.40446303,15.45304671
9.299209093,14.92209199
9.862727808,8.902094093
16.26559736,12.53311799
9.620176321,15.70337382
14.27104326,13.92132333
30.71790121,29.62580347
30.00195981,29.90527756
10.75529491,9.498380946
15.23547278,14.91562943
10.51955237,14.82739833
10.02307987,20.1661344
13.79571743,14.08933751
15.2725351,13.68996431
30.15717022,29.09989517
9.493806943,14.84384813
9.617068917,15.05673416
16.22775252,14.41984009
9.301859818,15.11998556
9.079055845,20.68924342
12.96690697,8.891963741
9.312937724,12.92910706
11.94582683,14.71327144
30.51821392,31.02818142
29.74756519,30.13752407
29.40683748,30.29195494
10.54263423,19.83265993
16.79811338,12.3032119
9.851963464,14.92593885
9.212282223,10.38256724
10.77554645,10.72731808
10.95312967,10.1339216
9.473855732,14.66029733
9.533954451,15.53281946
9.539693302,15.15247603
10.80797724,20.78706764
29.00092734,30.09499866
29.91660513,29.55282194
15.37744283,15.42417558
9.027385743,21.18203199
14.07320089,15.87199136
10.95935021,18.94092511
30.58867369,29.80704585
13.1576621,15.38059392
29.02166572,29.94807341
9.589030324,18.18098592
14.77396851,15.23159722
30.34697619,29.22017761
8.307885939,8.781828689
11.44081604,11.57690348
10.30452664,10.48203859
8.837441354,15.8406654
11.06202343,9.332189906
8.668553297,21.91136506
30.7487689,30.45719986
8.895461511,18.84391892
29.67877569,30.08037664
13.82684742,13.47318844
10.70688365,22.40813836
9.041195229,14.07765321
9.713759127,14.99122215
10.515768,14.88774934
14.38834855,15.47263973
29.36117763,31.06593874
11.60058468,10.46964822
10.50308191,15.04741333
12.19189197,19.33115952
29.94765985,30.23245666
16.87625147,13.84019856
10.83689475,18.16631854
16.17867781,15.85338598
10.34728185,11.87672619
30.2002006,31.03109087
14.32929719,14.33320621
30.40327649,30.28784398
16.06753058,15.83236922
8.435529869,10.76604212
10.58922959,20.92079126
13.90182885,14.12389758
10.68440145,15.17594382
11.10041944,15.00401391
29.97357026,30.63853147
7.681366092,9.192984456
11.04805724,15.49959993
9.702358485,14.10015226
10.46750549,19.6197855
9.90619508,21.59988046
29.86944683,29.20644269
14.81926059,15.54268044
11.77859121,8.87080181
29.58122754,30.60495219
9.751252664,15.43288042
8.895763689,19.1284181
15.35594792,14.82527628
13.66456828,16.41796495
11.08125835,18.86999111
9.904673617,14.56778781
15.56298502,13.61012409
10.01048011,15.56930562
9.826374895,15.29686502
10.83906388,9.173137955
8.674731156,10.61613156
9.452005739,22.8441338
10.25211842,15.30957619
8.278000367,9.384074652
15.28577489,16.75578983
14.68188888,12.90858057
29.79320955,29.89343236
30.02200329,30.70769573
14.30219485,14.31764177
9.731448773,15.00103584
29.7039617,30.727097
9.620417244,15.22391421
9.549765499,20.55305229
9.312673001,11.60731161
10.03165828,10.27058486
7.054415934,18.16371516
9.923914407,19.04177752
10.80174948,19.3332486
11.46469762,9.393438293
8.862436672,9.933322156
9.643871134,15.59331794
11.19620607,21.78230959
9.197611173,20.33789169
15.49101478,14.64080782
10.53137204,15.4858958
10.50873179,15.87292369
12.99376862,14.06660004
30.20479225,30.69258982
11.63351539,19.00457435
9.001722103,9.669183467
9.45123122,14.75047266
8.029857915,10.74971293
8.415261484,8.480763058
29.9297169,29.84946145
29.54115198,30.10905852
9.730124322,10.2447904
10.77050348,19.41568969
29.91071678,29.87063643
29.06713041,30.17409629
9.004624764,20.65494968
9.79268984,15.24473178
7.823724718,19.95435235
15.3532212,15.42075861
9.717740366,21.27207045
13.55959721,16.1830653
8.98255583,7.928214915
14.79063243,13.56972277
14.90104261,15.4930233
10.25866906,15.66414989
15.89773168,12.42299432
16.33999422,14.78554826
16.32768916,13.4371688
8.529390248,18.51534362
9.227399179,10.84003782
9.742450541,15.53368302
9.957960871,8.451984849
29.26873282,30.37169289
10.52598629,9.626604759
10.71262541,17.0535218
16.32901818,16.21533186
12.01151275,9.038421073
10.23435908,14.94720286
10.17306022,16.770744
30.22426647,29.99841578
10.17215368,16.18650319
9.164113125,9.102718335
10.20211231,14.72846715
30.36182319,30.2216019
9.354614001,14.92907315
13.98695074,15.0847842
9.580547227,15.48594342
10.39117529,14.87473402
10.71441277,14.76161797
14.00489223,14.86843896
10.78988652,19.07137421
17.38918181,15.18296853
14.62724689,12.3397629
29.88156898,28.75252976
9.458044088,21.51518272
9.30321394,19.98525408
9.909874202,9.50745907
10.80738767,19.94394219
10.86609622,20.6748679
15.41492003,11.54587794
10.02860788,14.59340654
10.96975088,9.456574466
14.74562651,16.2943988
13.88096495,15.83391991
9.30602863,9.679190871
10.31011561,15.03144783
13.58278204,15.18934454
8.323258592,19.56063176
10.74353283,18.148198
14.84881431,13.16414374
29.13967224,30.24524209
16.5040906,14.72698262
7.963602379,18.88048224
30.17386557,30.03290272
10.20433598,18.77019718
10.73595563,14.02446968
9.267079157,18.85260963
29.1281264,30.12298571
29.93780256,30.82243502
9.262761886,14.90852904
12.17052623,11.07409622
10.34925941,18.69073813
9.587050123,10.70612884
15.68407814,16.4500092
8.547611899,19.10632112
8.966232328,19.1010608
9.742167048,21.38370567
29.81724702,29.52077033
9.564590823,19.97332816
10.31343362,11.21295948
14.33453333,14.62223835
30.38779089,29.01221498
9.74714541,11.82440349
10.11531329,20.04190524
11.20618495,19.50620487
10.64843776,15.55541541
30.89998761,29.78913708
14.91846698,14.16662433
14.36571401,12.98734642
30.00150684,29.17972017
8.783514168,21.19684292
11.75026772,15.52774878
9.54322585,15.44043217
8.470135269,11.61378654
9.748265939,16.17898051
10.25870901,15.25297846
7.790270255,9.779555084
10.4658723,18.93327447
9.663786965,15.09248602
9.945115282,18.5160753
9.77557439,14.74280601
9.963907301,19.10235705
10.93818015,13.92700388
12.13666962,14.9851539
10.04019779,14.60817641
9.193237053,8.598319588
30.09173049,30.08422214
10.05186231,19.69332657
10.11852386,18.80553188
29.67880659,29.22286104
9.931800808,7.521932372
12.34184068,19.93829093
30.12743916,30.41533645
9.83187913,17.12495484
10.61528439,9.087476159
30.09473472,30.83833813
10.08666033,14.88065816
9.061389368,11.12324434
12.1110192,12.5937074
9.031081021,9.467799785
9.412314227,19.09930604
11.24775544,8.969755249
8.520247918,10.13218114
30.63897302,29.89037555
15.05913038,13.24070605
10.19168531,11.00496548
17.17431146,15.12340603
9.839984427,14.47799599
16.93794276,15.93947015
30.74147247,29.77479948
14.96084099,14.75939563
11.12104672,15.74665406
8.734192071,18.95087348
9.122414601,19.99781481
9.298752577,22.40405423
29.86286781,30.85564888
14.97623669,16.23619959
10.46244069,19.37948749
12.04551711,19.23311337
9.306793942,19.27431678
10.60816715,7.999839241
8.021702387,19.99040093
30.58748344,29.21877891
14.82756229,15.92501066
30.19004552,30.30966076
10.16178156,15.0623603
9.515725675,14.52503247
30.01576083,30.03030466
8.120756386,21.19494859
15.58229831,13.64914068
15.84857459,15.68084454
9.66894792,7.684096974
11.1539168,19.35552817
8.213338931,8.558410652
11.34176361,10.61745694
9.661958072,18.66891223
10.29210047,15.27967144
9.787797733,15.15976277
9.416131718,21.83490751
10.55991997,15.09534489
15.41530951,12.72012725
29.29866992,30.25393994
9.753989338,14.20768725
10.81547118,14.53541226
10.17808657,15.01369802
16.41913877,14.93091017
11.0334016,9.367860237
29.70160762,29.22437551
14.17530229,14.95940806
10.09534441,10.48116608
30.80209278,30.09494335
9.927822082,16.01889591
9.865592648,15.81313749
13.89950263,17.4616147
13.73069223,17.110921
14.68401755,17.68503214
9.808528467,9.157494254
29.958858,29.31047347
29.80139985,29.8676762
10.50739154,8.347783387
9.129719045,15.28091332
10.4611913,9.289237079
30.8604857,29.80123144
29.85263865,30.47435574
17.04340483,14.1718539
30.24228614,29.42276306
10.00513502,14.53977187
16.40492405,15.60292956
14.80302959,16.9152307
11.04374572,14.71756729
14.3515726,16.25003547
15.04774878,14.52164364
9.980772546,20.53778226
9.415281284,9.401877266
15.43808791,17.21638052
9.423055929,14.31365132
13.86982179,15.90235026
9.107052315,10.26089557
9.866818507,15.4030601
10.40348578,15.86680517
16.0288485,15.7694542
8.992286259,10.67979467
14.60971238,16.06210813
8.513748713,8.41951998
9.940841184,19.44897784
7.050581115,19.94896483
29.6125017,29.61325374
10.0135756,14.59697767
14.59614001,14.12162062
9.525027448,15.24829133
16.58825931,16.27061379
13.71775857,14.58577863
9.432829274,15.04092359
10.64872819,9.753569853
11.63606307,19.91589372
30.04070386,29.79747914
9.719574376,9.244431013
10.61919577,22.1839355
16.14256964,15.94519686
9.110489566,19.01589885
9.886575371,9.58929746
10.23476406,18.69229948
11.60561437,9.842504653
10.81224708,15.38981988
15.55286444,14.34660236
10.33061584,10.12696863
9.255039883,15.11586428
7.785265871,20.06772296
29.9198681,30.23051114
13.63071489,14.23145067
9.641625759,14.60921874
15.26902799,15.82848254
29.97941559,29.71704528
13.82597675,17.48315016
15.19619869,14.80139179
17.79024762,16.44182048
9.810970721,15.73381189
30.03842538,29.87535586
16.32109539,14.0275272
29.91553478,29.46353674
9.673101635,9.674228773
30.09877397,30.69996914
10.58956718,7.447397806
11.33760902,19.33631346
14.6021678,15.15736479
10.04475389,15.04434003
12.22602914,19.67447071
10.0949935,7.706875815
29.60480101,29.47442749
30.06403487,29.4740016
8.352918738,18.18745667
30.12486022,29.51287094
10.54075286,14.5589735
15.8414495,14.07837797
7.728805081,19.83233009
15.87940572,14.7340471
10.51029068,19.74759325
16.64578139,15.69821411
10.02295598,14.56752317
30.13205529,30.42708095
10.96236475,7.371131635
10.86003345,22.92045062
14.96579409,16.67947199
9.9511348,21.15844275
16.84957682,15.22922007
11.07916052,10.30643295
9.175762435,21.75714785
30.26051896,30.4241485
14.19344733,17.09528774
11.6323784,21.42121563
6.675864154,10.74774928
10.09831742,15.14221883
15.90093445,15.88958175
10.75046613,15.51803203
14.2440206,13.15836858
10.5914279,14.81251711
13.35191768,16.95385638
11.41271455,18.63174375
10.16030039,8.904109319
15.56873635,16.18985337
11.11380021,10.21005113
11.15955069,11.01840164
10.32990691,16.94551319
10.29628898,20.83214019
16.20786441,15.07192474
30.58263391,30.0581499
11.66697353,10.0545965
9.320740326,19.34745933
14.61100065,15.97730987
10.1345068,15.92625856
30.29035555,29.92899803
9.316031619,15.53136372
10.77223366,15.64258835
14.63923294,13.47402793
9.415223856,18.37642963
9.626299231,14.34417903
9.395024146,20.26955261
9.027591966,21.21485453
15.25838252,14.62581195
9.712379512,14.52808125
16.4221781,14.13369996
30.3960669,29.54269042
9.287776584,14.57025875
9.981993107,19.00554005
9.992237844,18.68380941
14.05356979,14.41221227
14.73708071,14.318597
8.724535652,10.18061707
15.69711294,15.31717952
11.48890225,9.203005399
10.75031157,19.75471053
10.21521827,8.235847348
15.57420065,17.15624098
9.539539176,20.43605218
10.0537804,12.13185478
16.91585282,15.95612454
9.647805448,10.2353019
9.760294678,14.82575152
29.55946047,29.98235309
9.328740174,18.51433481
9.681102039,14.41015495
11.46147533,9.51455045
29.56385463,30.36243266
10.1932249,13.77488048
13.75432746,15.93127179
29.78284672,30.25027019
10.30368689,14.77385119
9.378229794,14.99518984
13.97257678,14.630546
11.65248791,9.496052661
9.862055859,15.1065989
14.85303458,14.15495189
30.15981228,29.92149499
9.396569267,15.379786
8.944267681,22.18327738
9.284955016,14.38424893
30.02779765,30.62621545
9.080129492,10.44025326
8.883332996,14.75231844
8.97283801,15.42788346
13.48359719,13.78284945
15.23552655,14.20593546
30.56842929,29.74073513
10.58173802,19.01835483
10.19369691,10.24381729
10.12035861,14.79979302
29.98877811,30.03417985
8.57234526,21.50956548
10.18556582,14.8943639
15.82535014,16.6190088
29.44220189,30.09464099
15.11758191,15.42150514
29.57032699,29.71524205
10.99204398,8.809441244
16.06655307,15.11679884
10.31215504,7.369762231
14.9485734,14.46669748
11.8738462,20.18919565
9.090282482,10.94136633
29.82312365,30.50403709
10.53232087,9.085623424
12.2228238,21.03459557
10.48656723,9.762542405
9.392514265,11.20967716
29.70816479,29.81242542
12.78009288,13.708509
17.4721432,16.76812815
11.01516453,19.11482516
9.619147976,15.43034339
9.91149183,8.612514573
11.66192877,17.97554838
10.57261824,21.22017419
12.68268331,14.41141967
9.439338053,9.850725895
9.408330866,14.94617031
30.6468293,30.02771557
10.16486443,20.54076745
8.436104976,10.01910042
10.69816297,19.59235397
10.06432744,15.07594803
29.45089571,29.81781275
10.77602882,20.9993666
9.982048629,14.99919477
29.49374071,30.07164514
29.90053854,30.17299319
29.72701446,30.41432468
10.73190818,19.83601838
9.06535574,11.02207042
9.391401681,18.11957165
16.92823446,16.37148107
15.42705487,14.62600002
29.93473498,29.47379367
9.811030332,8.022976663
9.634677966,14.92609059
12.58493939,21.13426553
30.04845123,30.55362561
29.76051541,30.15634686
10.55914868,9.940544285
9.530523848,20.97853482
9.664511085,15.01785332
9.088106426,10.34500061
9.964997512,14.43819525
9.963022519,14.88551438
10.57162081,19.20058769
6.23009179,19.29753481
30.76655669,29.15116293
11.35698111,20.45765789
11.91955227,21.57109511
7.96357563,7.031641712
7.315814131,21.03059928
9.533189785,20.67402536
8.744421638,19.32843928
10.40767181,8.624253195
9.07124707,10.64741847
11.31498012,7.860389127
29.88165496,29.42321543
17.15288412,14.08851272
9.355469802,10.10438044
15.4107386,15.66852496
9.632411967,9.822525822
10.96028148,9.112049231
9.29834732,21.80713457
9.898799143,15.37191038
11.8280375,10.08682194
10.04184371,8.047515791
7.811985367,8.244594118
10.11126892,19.68053831
30.74993362,30.12076774
9.556107752,21.3787922
8.438420343,19.98767272
9.925173754,15.77381286
29.39241919,29.96115397
9.957663312,19.56748731
9.059788386,14.36897193
9.627357331,19.70731346
10.20743008,15.63322476
9.818062227,14.73858592
30.40886787,30.21801462
10.90117607,15.37430181
8.4400266,11.48852224
14.23996856,15.15544216
9.705579762,19.04352299
15.7173312,15.43893574
9.238546696,14.90082354
9.641291018,9.459120169
30.90362182,29.96576407
10.74160104,15.63498837
15.69196707,14.54550006
9.447625966,8.776816055
16.34038847,14.39205806
28.9586605,30.97642252
11.19211011,8.391758514
31.04626081,30.10568174
29.86297848,29.24262871
10.84356793,10.48101161
30.71664373,29.4974405
10.95071234,10.13158472
10.20051453,15.36375713
29.79072506,30.76008541
12.10489512,10.33475009
10.11146344,18.18614879
14.55121941,15.01362901
11.01050832,22.14088989
10.81912391,15.08765266
29.43674695,29.99299952
11.03368078,15.12088544
29.70611362,30.63522347
8.828327189,19.84858905
30.37910304,30.50934802
16.77455657,15.25307745
14.92948098,15.8402658
10.13967813,18.08669242
8.693264707,10.95699458
10.02897769,10.76368649
11.04072952,9.388761326
10.24666449,20.18513125
14.92290928,16.41328065
8.12003007,19.14258705
9.419518689,21.36057865
14.92732281,15.06860485
12.69456755,9.502629887
9.725995427,15.42599057
11.73681497,20.78257692
30.23845358,29.96178935
9.78001892,9.574509509
15.12138582,17.50122529
13.79589768,15.15214484
10.08059199,18.74098076
29.55209925,29.698956
9.524061351,9.168113826
15.51516153,13.79281281
9.53908301,15.12764912
9.841238995,9.006225733
9.133271413,9.823515077
30.48718578,29.61632257
11.06183554,14.37576958
8.476745391,20.05419983
30.54870429,30.2734891
9.503499092,18.58787126
15.06754656,13.41419884
10.1967529,15.23454815
29.22845546,30.01355535
9.876837279,9.072548813
10.30240449,19.49039171
29.81077663,30.31954969
16.09183457,14.1776465
10.96556658,19.77167023
29.77312626,30.98676601
13.93235986,14.6689689
11.12113287,21.12715548
29.50242206,29.72220741
10.25450401,14.99488805
9.739012694,15.82783996
9.618145598,15.07248148
30.11572571,29.9187497
9.575357251,9.723511093
9.682259556,14.6508719
8.918157055,9.502770264
9.809460369,15.0715047
9.924666297,21.12526212
9.93835236,14.79036007
30.29837007,29.79410627
15.93531678,16.80376311
9.598850442,15.20023895
9.980871829,9.572779434
9.49549843,20.82830866
14.92528832,15.90501105
10.26684298,15.25255676
9.406256733,11.79373387
29.7512466,29.21471265
11.88616688,10.42012211
14.91290414,15.34787799
10.93187734,9.142178854
13.77379777,13.84512858
11.21609627,19.76797803
15.54717154,17.66385872
31.05960849,30.4711927
30.32354699,29.25579934
11.33821185,9.953855394
9.636155352,15.60283408
9.914695469,10.09700676
30.72230054,29.43158487
14.94512345,12.9049969
29.06919481,29.67991887
9.728186142,14.10378424
11.23280797,18.76707414
13.61190794,14.8937371
8.583518807,19.67163392
29.4129369,30.61235277
10.16447104,15.23152894
16.04308318,12.20824419
7.627959329,20.17227776
10.65171502,20.85732211
9.162908721,18.79468912
29.90422163,29.17226398
11.20244981,19.49694539
11.1344937,14.79931898
10.68526707,13.27698634
29.41865938,29.45625412
29.99115865,31.47118865
11.21492361,11.49804183
29.7262617,30.57743735
30.5821848,29.70097673
29.60144518,29.52462199
9.373683034,15.06481191
8.194512325,7.691365071
9.580206274,19.19259713
10.32756078,20.531375
29.7980106,28.468764
10.65410914,10.44998701
8.73852435,9.612608979
30.21542541,30.15932458
12.06639484,11.41820417
9.858245064,14.89311529
10.58373784,14.20648158
30.11529379,30.42923499
8.032744694,18.10447243
9.799931313,10.61815888
11.56222082,20.00843177
30.42126058,29.25949237
9.379896845,18.37402234
9.910829434,8.198528409
29.58274095,29.84207285
14.76468802,15.4550029
29.6946821,30.27864536
10.47483908,14.34073386
9.136892703,14.84532242
9.992923255,14.55839648
10.45097941,14.80028365
10.95690891,9.56817839
7.433890949,19.28498051
10.45774616,14.55289264
10.02197941,15.35731272
10.85634352,19.72296067
9.213290294,10.9100759
10.03867157,15.68526874
13.35225727,14.67992266
10.41533959,14.83410023
9.429092129,21.33314225
10.68137521,8.107519923
14.54128291,16.71296498
15.93362867,14.21489691
16.76586175,14.44460922
29.69670882,29.66867388
14.385572,15.02544096
10.82001593,15.35709621
13.71833394,15.1267364
14.26110924,15.15492682
10.19454371,15.10078482
9.096219764,19.66430887
11.9667334,10.17315531
29.86830799,29.90292378
9.700466416,15.28016217
15.6719555,14.71599828
30.72972007,29.75853817
11.65429198,8.677691225
9.103858759,11.23519109
9.95576583,15.85202144
10.14687988,19.40165674
12.66573881,12.7440369
28.78352229,29.42924276
9.23859894,21.15846487
9.369226183,14.08884112
9.857981557,6.815225793
29.42180291,30.1158201
17.3493187,15.34400707
30.06729729,29.28032534
13.27253622,16.54399785
16.7883209,16.10897835
9.246834506,12.14205613
9.269437795,14.22970272
9.047812912,20.01963484
29.59298551,30.21424078
7.407018241,9.891443609
15.9651293,14.52156102
10.10121832,14.13452056
11.67172747,20.6434629
16.87492404,15.57501755
10.50964121,10.47781845
29.52021456,29.71474331
9.202337297,10.46475783
9.940390275,11.32201178
30.72384598,30.3487941
9.779086868,11.74337716
8.252785157,11.67157757
9.693690732,14.7045991
8.551536253,9.31963741
11.22581602,21.07461115
9.590084015,19.6987298
13.64871108,13.1467793
17.03608007,15.51676951
10.5067869,15.33515623
9.146799445,21.92108501
15.46763848,15.25398755
11.48146377,11.1856638
9.313931532,21.04889174
9.76537516,9.3044636
10.42422821,15.06241058
7.685212026,19.49131604
29.68428401,30.37021344
8.721807241,9.540264809
10.34351972,10.83465514
29.73793494,29.47189298
29.95826782,29.93346341
9.900763328,20.61588274
30.074028,31.24489481
7.202518424,21.23957879
29.73806108,29.35366933
10.93499183,8.086386623
17.87830472,19.40507843
11.12324741,20.86040823
10.1637573,12.51568914
10.41319672,14.95445124
10.33590968,9.229369588
30.20126816,30.03643553
14.2830186,16.21970925
9.718337866,20.47024022
8.526834013,21.02199802
10.54006372,14.86118618
30.05627669,31.22997766
16.7801999,13.8355499
11.04412402,15.35448084
29.70935767,30.63256478
30.55441457,29.76547318
10.43423908,15.47004081
30.31593138,30.34778256
9.470040871,15.18684619
10.33351829,14.8634888
15.57720493,11.56351216
14.52218878,15.13081755
9.268330814,13.94748744
10.14332441,10.78451451
11.92295291,20.16082391
17.12962858,13.77550861
30.52791369,29.13491943
29.01746229,30.00389125
11.48492085,21.76797534
12.04115167,19.71360998
12.4923551,15.39819625
10.29029717,9.75611047
10.96439843,18.37038158
9.55654195,20.97496534
16.20624359,13.30390291
29.93663086,29.79804989
10.38133111,8.968458308
30.05589175,30.75769767
30.74055666,30.52243349
9.80105756,11.85651713
10.14174439,10.51955649
10.00698907,15.54587952
15.27877515,16.28622326
10.75189291,19.16049401
13.19952185,17.25243666
9.206134949,18.7586186
9.622422576,19.13913261
15.63193473,15.82334252
13.67615712,13.67545317
8.599858264,9.85511911
14.44097052,15.85778413
12.33473635,11.76562068
8.334648153,20.29977123
15.62532259,14.42522029
7.923373614,8.696206993
14.27623637,14.18723679
9.671080287,15.07022831
30.15880928,30.71092811
11.54171619,18.54173113
8.608957292,20.91960659
8.770422831,11.63704701
10.38645262,20.56983281
30.46384751,29.72338696
9.65377834,19.68961525
8.989391525,20.30674887
10.20962859,14.85555352
30.10040014,30.29080559
7.869836863,10.13811703
17.72632886,14.95368506
9.482416415,17.50358487
9.980641579,18.95781113
30.15468686,31.24434905
30.26717462,30.19595774
10.4301183,19.43164094
9.710303717,15.12353223
15.97840587,16.21933529
12.29812224,11.00304434
30.05329393,28.95758585
10.24939614,15.05739618
9.299826981,14.29103908
16.39913154,14.71716523
9.507430105,15.92792031
29.79810681,30.05991437
8.672399748,9.274674661
10.51258223,15.18863797
9.762438258,15.20357132
10.10355132,15.20779788
30.47627124,29.8358951
9.77063653,17.64266179
10.32598386,14.94682807
30.23470186,29.03382342
8.646072286,20.8548815
9.740392168,19.80391024
29.81535079,30.70181075
9.329744334,15.45299588
29.63753292,29.88091153
8.150182857,10.85484556
16.65253428,13.94788816
29.73326502,30.38450491
29.80697401,30.58913329
29.85131273,30.52056126
12.83004241,16.37029387
29.85307013,30.29549321
10.96344023,15.88668282
10.09891961,9.570135556
9.986366703,14.72384505
9.979210428,17.80917236
9.558364931,18.8620401
9.347138768,20.49783966
9.21061302,8.344158734
15.54118523,14.69846634
10.33405248,14.38520064
14.91570901,14.83542108
10.93020584,12.57415788
14.21650617,14.52964147
30.06792537,29.16331748
8.621183557,10.22538548
9.905512878,15.80174484
14.86924858,15.45329314
9.435976742,14.58477776
29.83126727,29.64680877
8.364854713,11.3679893
9.516296644,22.54920267
9.905165753,17.10883655
11.08880591,9.542338664
29.79894974,29.91087404
9.591513597,15.78931968
30.12088019,30.29545162
14.20523255,15.90761629
9.950371852,20.99197859
15.5790454,16.95432606
12.19696135,21.40524116
9.734915369,21.17741994
15.73294126,12.76592947
29.70273175,30.08393209
10.50337065,15.14252001
9.469122629,15.08576015
9.478867027,10.35630829
14.9621798,14.4884805
11.19825936,14.86088059
29.95431777,29.91140283
10.89020945,14.87423922
31.15054156,30.16558208
8.254906383,20.3157621
14.78707381,14.62342
9.898607308,15.01554584
8.854056941,15.00596974
8.930731088,22.08923753
10.07378067,15.24908525
10.18632029,8.340726525
9.459687305,14.39033391
9.900591001,9.82985372
10.20058036,14.80161706
10.96841298,14.76369979
29.69637809,29.34525691
10.0846551,9.97865488
8.650828906,18.22558748
9.115557097,8.7503599
14.72075518,16.80715934
10.29030787,9.693758275
10.67180278,19.3224809
30.04681349,29.97149292
29.94968195,30.1373979
9.959283072,14.13460621
9.102633242,15.52662075
29.72655365,29.20414936
10.43327081,14.96438082
8.238415536,17.95759567
10.88424359,14.65272065
10.87943477,10.14058938
29.48904553,29.75861346
29.79189673,30.19494373
10.32735761,21.42857794
9.032864605,9.395720771
31.52750309,30.46365395
9.329486682,10.12381564
16.17564721,16.81876407
11.22160878,20.22765662
14.81065536,14.62159474
9.315264877,15.81091443
9.887891077,20.26004152
10.6565987,14.94500897
10.08469903,15.25934008
10.63487817,14.49830155
14.12138774,16.30661466
9.781044155,14.30626554
16.3096684,13.14785316
30.82493162,29.87343538
15.00742982,13.16122599
10.26868102,19.99722647
8.927434623,10.62259653
12.87834076,12.72571185
10.5438576,18.91676788
10.15605884,8.768209696
8.253354585,18.02131804
10.68143918,14.46838159
30.01011445,29.22078937
14.58869022,15.48371663
10.41551384,20.74341597
10.21412996,11.29103719
30.41556731,29.81354791
28.88060255,30.42003653
9.642150625,12.24187923
30.16123247,28.87392267
29.81826456,29.68342694
15.44941805,13.28087656
12.41177412,16.03393072
10.96960929,9.407817614
10.43380251,15.67449103
11.48421311,7.980903056
10.1884499,10.42498344
14.9563797,16.01489166
15.12409499,14.90707733
9.823036589,9.660445784
8.663652569,11.33917746
12.63876797,10.24083573
15.81586451,15.44028463
10.19675498,14.83715652
30.49646269,29.03944855
15.07947458,14.56037762
16.00639258,12.39408724
9.645739642,20.61495957
9.631636894,9.855518087
13.63748738,16.61213127
11.86939179,10.64101456
11.05309746,9.373141226
16.37100196,15.33865695
29.85155827,29.17421787
29.33397341,29.91058246
11.47813877,14.95896545
29.65444332,29.38340359
10.79526425,9.016703479
15.9574388,15.80020926
10.26229981,14.486525
10.66635714,15.30684226
8.997298569,11.26181329
30.03995539,30.08879702
8.971261475,9.525170044
14.07549473,15.50224509
30.65142098,29.62237954
11.51644068,21.78737975
10.05116226,14.89505465
9.71928844,7.23915769
9.565955583,14.43350301
29.52988851,29.67469707
29.44445958,29.5843562
9.351029283,15.4449158
8.672748247,20.54824764
8.928815575,19.2774179
30.30410825,29.32886556
9.835985002,14.95833915
8.60817829,7.857966757
10.11837354,20.32526394
30.17841909,29.69477204
16.03730079,16.10691602
8.068858713,10.05737373
30.22833112,30.04765527
10.69574309,21.35726581
8.151396917,18.91599326
30.43603492,29.84882006
5.384660333,18.90138638
9.763192691,15.61197219
9.749353974,11.54669986
8.570935834,19.61710263
29.67246029,29.19198936
8.877702461,8.932651889
11.05735902,20.90525864
10.91543058,19.86766651
