length,width,label,outlier
13.31840077,20.15384812,3,1
10.67775729,19.92028571,3,0
14.44201247,13.93729515,2,0
12.4872246,19.71766001,3,0
10.0463986,15.91212488,0,0
12.84915611,9.853196491,4,0
9.360198242000001,15.61982778,0,0
13.94277497,13.881930300000002,2,0
16.55554015,14.24123677,2,0
30.10919059,30.09449216,1,0
9.638219211000001,11.81622675,4,0
6.697813752,18.75597222,3,1
30.10902221,30.03474677,1,0
11.98296411,8.601204395,4,0
9.877528088,19.28994136,3,0
29.42392381,30.75358619,1,0
30.95298421,30.61720654,1,0
9.880090682,14.98576085,0,0
9.404974812,8.423285235,4,0
10.8648536,12.21036275,4,0
10.06800735,9.905417222,4,0
11.63050563,14.16522742,0,0
30.08698891,30.77600429,1,0
10.38795888,21.47809846,3,0
9.772791621,10.30993548,4,0
29.49508191,29.85927269,1,0
9.146612335,9.880310283,4,0
9.918224143,8.611598232999999,4,0
10.20052447,14.468748800000002,0,0
10.35159156,15.41740187,0,0
29.49278813,30.2153646,1,0
9.968201173999999,20.21004111,3,0
29.97374444,30.276035999999998,1,0
11.0067406,8.096428468,4,0
9.513205312,10.07887224,4,0
13.81974523,15.183103400000002,2,0
9.036568374,19.62806641,3,0
16.22843711,12.73747945,2,0
10.10550333,14.86187881,0,0
7.950819782000001,10.8592522,4,0
30.3399017,30.26184514,1,0
9.968150213,21.12648647,3,0
14.04702025,14.65666268,2,0
10.88089641,9.715733214,4,0
9.456393674,14.69227933,0,0
9.609948686000001,14.68865,0,0
30.29553582,29.90858013,1,0
10.82782372,9.502764499,4,0
14.84480875,12.18126619,2,0
11.49141557,8.922318724,4,0
15.08325186,14.24136481,2,0
29.96181341,30.29414371,1,0
29.294722999999998,29.33553476,1,0
30.10896546,28.99073366,1,0
9.277015478,9.081738957999999,4,0
29.90310064,29.50347048,1,0
10.20917472,15.02015922,0,0
10.45619324,15.68858375,0,0
11.14905918,16.9897664,0,0
29.82186755,29.67996526,1,0
10.64003039,16.56248346,0,0
10.52168516,14.90787504,0,0
15.07395716,15.66186956,2,0
9.80248629,10.51238279,4,0
30.85261542,30.58579559,1,0
9.917259188,18.63978908,3,0
10.0879013,14.37189934,0,0
8.977365792,22.60530814,3,0
9.65011509,9.292014897,4,0
10.72592141,14.46146996,0,0
8.811819887,9.544998332999999,4,0
9.018560733,14.53368573,0,0
31.32859839,30.17561463,1,0
8.394806647000001,20.72754246,3,0
13.22101271,20.3381913,3,1
9.446440031,19.59445461,3,0
11.08712347,11.40385944,4,0
30.37413058,30.19927175,1,0
15.54461545,15.231150099999999,2,0
31.20335451,29.14826413,1,0
10.279694300000001,11.50093966,4,0
13.78266617,16.00336157,2,0
10.28191117,20.66366113,3,0
9.356687406,20.49145037,3,0
9.601803976,20.51851185,3,0
29.985148600000002,29.82424743,1,0
9.778359221,11.25657941,4,0
10.04101174,21.01647471,3,0
8.731736571,9.781355035,4,0
14.62570898,15.53826604,2,0
10.20245241,14.69743414,0,0
10.9797175,10.8150046,4,0
30.23616189,30.62973423,1,0
10.23691569,20.63993323,3,0
8.444665287000001,8.504707072,4,0
10.22031047,14.92720522,0,0
30.08122139,29.73718127,1,0
10.25716981,7.478016843,4,0
30.383740000000003,29.82584851,1,0
9.635582503,14.71224201,0,0
9.013258727,14.93948071,0,0
13.64498452,15.11716214,2,0
30.43386635,30.04172208,1,0
29.93503509,30.33993203,1,0
15.40634787,13.68556287,2,0
10.39652875,16.10571422,0,0
11.16853494,20.73827377,3,0
30.02469989,30.07499702,1,0
15.53777832,13.27866941,2,0
10.49549672,9.427585143,4,0
29.2809328,30.02501647,1,0
10.56035856,15.02994597,0,0
14.68083084,13.8130399,2,0
10.72257499,14.89085556,0,0
30.465215399999998,30.28095234,1,0
16.69473732,14.67363342,2,0
29.05831716,29.49978052,1,0
10.22776882,15.78359897,0,0
30.468988899999996,29.91291853,1,0
29.648395,30.00111135,1,0
28.58406191,29.44693202,1,0
9.827728438,21.74379603,3,0
8.914896692000001,10.75933478,4,0
8.896435475,19.02368207,3,0
10.26019333,18.63144377,3,0
30.50068993,30.97694551,1,0
11.36820363,19.69706678,3,0
9.627839697,15.52412749,0,0
10.40481545,19.56988376,3,0
13.45155711,18.20570624,2,1
16.18554074,15.24715043,2,0
10.4721162,9.55551234,4,0
10.33202602,14.75888842,0,0
13.28145877,15.71689024,2,0
13.33905124,14.143151399999999,2,0
9.596613689,9.707358434,4,0
9.783918766000001,21.01270516,3,0
9.67924728,19.98424487,3,0
30.26966453,29.949306300000003,1,0
9.723870052999999,8.227909407,4,0
9.067472158,20.08407691,3,0
29.86752697,30.49766488,1,0
10.18189922,9.949882254,4,0
9.587019136,15.02558044,0,0
12.98833664,15.86556205,2,0
8.329416052000001,10.87099276,4,0
9.793764174,15.238636900000001,0,0
9.510971502,14.48370868,0,0
14.07574191,13.17139418,2,0
10.61746306,16.10448863,0,0
9.612423447000001,20.72076797,3,0
11.31515485,10.74564376,4,0
12.04390389,8.593051804,4,0
11.47545419,8.887708523999999,4,0
10.35825796,15.05633035,0,0
7.23546588,11.21851774,4,1
9.802210956,20.11078245,3,0
13.33822891,14.37847114,2,0
30.31061971,29.49907277,1,0
10.30372254,11.85243137,4,0
10.11331576,14.616574,0,0
10.87071409,20.14055506,3,0
9.084058388999999,9.323563604,4,0
9.454742228999999,15.31977567,0,0
14.99950861,13.42194351,2,0
29.83306339,29.67979774,1,0
9.55370427,20.16200925,3,0
10.54517403,8.799349617999999,4,0
10.54494731,14.20124416,0,0
30.13359686,31.21459925,1,0
10.05772363,15.01324791,0,0
15.10987382,14.75424251,2,0
9.546230006,19.18157225,3,0
30.10187175,31.03245964,1,0
9.058418462999999,13.7787483,0,0
29.90334795,29.83883124,1,0
14.02563544,16.97967804,2,0
14.76889651,15.56140448,2,0
29.89277594,29.86763579,1,0
11.48779552,19.84777365,3,0
14.13192823,15.71941058,2,0
14.806332000000001,12.54981257,2,0
30.69768512,29.76938518,1,0
10.4778349,9.178616493,4,0
8.825833351,20.4559463,3,0
11.12217627,17.86193722,3,0
15.55527599,13.99303665,2,0
15.61639843,15.16148392,2,0
8.59985106,18.83008526,3,0
11.30080468,21.93800447,3,0
29.624442,30.20705373,1,0
10.01194413,15.03113445,0,0
11.67750078,8.784146957,4,0
29.24881315,29.9023157,1,0
10.63563986,9.032788522999999,4,0
10.24685776,15.30066127,0,0
7.702711102,20.07701471,3,0
10.56523446,15.45072885,0,0
9.378613397,19.34902285,3,0
11.37899904,10.63362982,4,0
29.4877596,29.66862421,1,0
30.923033899999997,30.04178511,1,0
10.9279716,20.51695421,3,0
14.06600246,14.19705163,2,0
10.15504527,11.18249317,4,0
9.664208117000001,8.878985892000001,4,0
8.767331456,10.25998081,4,0
30.07337618,30.32522002,1,0
10.4864928,15.07892917,0,0
10.4965817,21.12461767,3,0
9.907670156,15.37920333,0,0
9.993418985,15.21152472,0,0
9.697442452,15.29970911,0,0
9.829672989,11.27223377,4,0
31.00024783,29.94980826,1,0
29.58499377,30.49783778,1,0
9.975865791,15.47611407,0,0
8.513517563999999,21.08939886,3,0
10.0293103,20.58049915,3,0
13.51230151,14.98143078,2,0
10.97653364,11.56474209,4,0
10.06317868,15.3315689,0,0
10.60494211,10.7306292,4,0
15.24639484,16.42193169,2,0
9.120150116,8.80079596,4,0
10.22340629,15.98257996,0,0
8.877609528999999,9.833326203,4,0
9.311745057000001,19.26464261,3,0
9.846321125,14.5914614,0,0
10.48568839,10.88947434,4,0
29.7709005,29.83696069,1,0
9.659906894,15.24894854,0,0
29.99015605,29.91175615,1,0
10.55235371,18.30279459,3,0
9.688607593,14.85900954,0,0
9.548490158,21.8286778,3,0
9.391561111,14.89786066,0,0
14.14780928,15.88181491,2,0
17.50264789,18.19877008,2,1
9.880165186000001,14.42024636,0,0
28.38291798,30.466502399999996,1,0
11.65808985,20.30504394,3,0
14.92045854,14.64556264,2,0
30.04235274,29.42743217,1,0
9.466514346,14.04451122,0,0
30.17452441,30.42850362,1,0
9.436944614,15.56313257,0,0
10.74799443,15.87936474,0,0
10.16124886,15.26285499,0,0
9.024448358999999,9.960331853,4,0
10.65453762,10.32836192,4,0
8.256211692,11.48833582,4,0
10.634442800000002,19.80123583,3,0
10.53911514,11.92113041,4,0
7.340913307999999,20.11547665,3,0
30.36650432,29.98048,1,0
12.70428758,10.30730248,4,0
10.69151603,15.38978978,0,0
10.31429412,14.89430598,0,0
16.48886421,16.41378184,2,0
10.76440402,15.340666399999998,0,0
15.09139415,15.39999101,2,0
10.05594056,15.17738319,0,0
10.71232016,21.36408131,3,0
10.87767993,9.37783434,4,0
15.867251000000001,13.81329916,2,0
9.760015734,14.28669298,0,0
10.18137078,14.8471522,0,0
15.38202388,15.70601384,2,0
10.31794539,15.34234054,0,0
9.845088813,14.48741539,0,0
14.80310347,17.16971965,2,0
10.19329566,15.21185099,0,0
14.40801652,13.42397774,2,0
9.557103887,19.714527899999997,3,0
12.81351861,17.14242345,2,1
10.15377231,15.54146489,0,0
10.18911973,15.01601539,0,0
15.447978400000002,15.43895127,2,0
9.964980922,14.02523533,0,0
14.97057601,15.99121697,2,0
14.36068622,16.6126264,2,0
29.73475193,29.64106903,1,0
10.05674398,20.57927685,3,0
9.337680123,20.68508667,3,0
15.04210118,15.26126409,2,0
8.913167937999999,20.6554867,3,0
9.056951565,9.790960021,4,0
30.01863067,30.48071001,1,0
10.39603332,15.27470716,0,0
30.28517807,29.93566877,1,0
9.543039561,15.53102447,0,0
15.53691302,12.87780244,2,0
8.946946935,14.54249388,0,0
14.58690648,13.30778555,2,0
10.71028432,14.65257234,0,0
10.348659300000001,10.82511721,4,0
10.11718023,14.41747075,0,0
13.62839968,15.27638208,2,0
28.92061595,30.59240282,1,0
9.591716542,10.29594755,4,0
10.19502566,11.59241807,4,0
10.31441909,20.11606201,3,0
15.05010225,16.41123977,2,0
10.26927833,8.151255262000001,4,0
9.688548974,10.76761323,4,0
30.85527804,30.54972867,1,0
9.611399629,16.31555565,0,0
29.40905447,30.53205049,1,0
15.58391122,15.48354326,2,0
10.54708049,11.1307285,4,0
8.775498964,9.804855542,4,0
15.73346909,16.16109021,2,0
15.33762874,14.07328834,2,0
30.20187701,29.2726892,1,0
14.895459699999998,17.02584665,2,0
12.57963449,12.77286761,2,1
30.88296726,30.52772075,1,0
11.49368908,9.220835545,4,0
16.33302344,16.55271482,2,0
14.12543712,13.51130587,2,0
13.04492989,15.4115133,2,0
9.057485978999999,19.12620917,3,0
10.07670241,14.29219803,0,0
13.78466921,15.54024232,2,0
29.89711629,29.70489108,1,0
12.14231848,20.23287317,3,0
10.718499699999999,11.53449437,4,0
29.76462138,28.92263482,1,0
15.49951895,14.24143441,2,0
7.675980608,20.03554432,3,0
8.29087361,21.13930331,3,0
9.166522423,20.7594104,3,0
11.45279848,20.73390467,3,0
10.2264752,11.02623512,4,0
10.29041349,20.858586300000002,3,0
9.933912582,18.92932347,3,0
9.35475248,10.21082669,4,0
10.28037508,14.505996300000001,0,0
29.9842508,30.32027958,1,0
10.33927814,8.998490856,4,0
10.4897455,15.45044948,0,0
30.31437824,29.64232827,1,0
29.60849166,29.62059659,1,0
10.33564608,15.82583064,0,0
13.10069909,19.52698789,3,1
9.757214031,15.15007323,0,0
16.26898465,15.96841863,2,0
10.81485754,15.25664032,0,0
10.97368672,9.732847587,4,0
30.79533769,30.64954963,1,0
11.71280999,8.777196362,4,0
9.359448373,14.47403614,0,0
16.37978304,14.9797047,2,0
10.56636673,11.8788759,4,0
11.97722736,10.12718515,4,0
30.12073241,29.79313311,1,0
10.23754611,10.83589824,4,0
10.16930816,15.43704935,0,0
30.7715412,30.1815544,1,0
14.87251878,13.52778977,2,0
9.754759085,15.11335414,0,0
29.84824899,29.73040469,1,0
10.82446374,9.491974746,4,0
15.79913768,15.53999902,2,0
30.624701399999996,29.77969545,1,0
10.92498338,18.98096173,3,0
10.87219726,15.41016006,0,0
10.00674994,14.73598253,0,0
16.00944648,13.58186357,2,0
14.29918916,12.60530267,2,0
30.82614381,30.47063093,1,0
10.40446303,15.45304671,0,0
9.299209093,14.92209199,0,0
9.862727807999999,8.902094092999999,4,0
16.26559736,12.53311799,2,0
9.620176321,15.70337382,0,0
14.27104326,13.92132333,2,0
30.71790121,29.62580347,1,0
30.00195981,29.90527756,1,0
10.75529491,9.498380946000001,4,0
15.23547278,14.91562943,2,0
10.51955237,14.82739833,0,0
10.02307987,20.166134399999997,3,0
13.79571743,14.08933751,2,0
15.272535099999999,13.68996431,2,0
30.15717022,29.09989517,1,0
9.493806943,14.84384813,0,0
9.617068917000001,15.05673416,0,0
16.22775252,14.41984009,2,0
9.301859817999999,15.11998556,0,0
9.079055845,20.68924342,3,0
12.96690697,8.891963741,4,1
9.312937724,12.92910706,0,0
11.94582683,14.71327144,0,0
30.51821392,31.02818142,1,0
29.74756519,30.13752407,1,0
29.40683748,30.29195494,1,0
10.54263423,19.83265993,3,0
16.79811338,12.3032119,2,1
9.851963463999999,14.92593885,0,0
9.212282222999999,10.38256724,4,0
10.77554645,10.72731808,4,0
10.95312967,10.1339216,4,0
9.473855732,14.66029733,0,0
9.533954451,15.53281946,0,0
9.539693302,15.15247603,0,0
10.80797724,20.78706764,3,0
29.00092734,30.09499866,1,0
29.91660513,29.55282194,1,0
15.37744283,15.42417558,2,0
9.027385743,21.18203199,3,0
14.07320089,15.87199136,2,0
10.95935021,18.94092511,3,0
30.58867369,29.80704585,1,0
13.157662099999998,15.38059392,2,0
29.02166572,29.94807341,1,0
9.589030324,18.18098592,3,0
14.77396851,15.23159722,2,0
30.34697619,29.22017761,1,0
8.307885939,8.781828689,4,0
11.44081604,11.57690348,4,0
10.30452664,10.48203859,4,0
8.837441354,15.8406654,0,0
11.06202343,9.332189906,4,0
8.668553297,21.91136506,3,0
30.7487689,30.45719986,1,0
8.895461511,18.84391892,3,0
29.67877569,30.08037664,1,0
13.82684742,13.47318844,2,0
10.70688365,22.40813836,3,0
9.041195229,14.07765321,0,0
9.713759127000001,14.99122215,0,0
10.515768,14.88774934,0,0
14.38834855,15.47263973,2,0
29.36117763,31.06593874,1,0
11.60058468,10.46964822,4,0
10.50308191,15.04741333,0,0
12.19189197,19.33115952,3,0
29.94765985,30.23245666,1,0
16.87625147,13.84019856,2,0
10.83689475,18.16631854,3,0
16.17867781,15.85338598,2,0
10.34728185,11.87672619,4,0
30.2002006,31.03109087,1,0
14.32929719,14.33320621,2,0
30.40327649,30.28784398,1,0
16.06753058,15.83236922,2,0
8.435529869,10.76604212,4,0
10.58922959,20.92079126,3,0
13.90182885,14.12389758,2,0
10.68440145,15.17594382,0,0
11.10041944,15.00401391,0,0
29.97357026,30.63853147,1,0
7.681366092,9.192984456,4,0
11.04805724,15.49959993,0,0
9.702358485,14.10015226,0,0
10.46750549,19.619785500000003,3,0
9.90619508,21.59988046,3,0
29.86944683,29.20644269,1,0
14.81926059,15.54268044,2,0
11.77859121,8.87080181,4,0
29.58122754,30.60495219,1,0
9.751252663999999,15.43288042,0,0
8.895763688999999,19.1284181,3,0
15.35594792,14.82527628,2,0
13.66456828,16.41796495,2,0
11.08125835,18.86999111,3,0
9.904673617,14.56778781,0,0
15.56298502,13.61012409,2,0
10.01048011,15.56930562,0,0
9.826374895,15.29686502,0,0
10.83906388,9.173137955,4,0
8.674731156,10.61613156,4,0
9.452005739,22.8441338,3,0
10.25211842,15.30957619,0,0
8.278000367,9.384074652,4,0
15.28577489,16.75578983,2,0
14.68188888,12.90858057,2,0
29.79320955,29.89343236,1,0
30.02200329,30.70769573,1,0
14.30219485,14.31764177,2,0
9.731448773,15.00103584,0,0
29.703961699999997,30.727096999999997,1,0
9.620417244,15.22391421,0,0
9.549765499,20.55305229,3,0
9.312673001,11.60731161,4,0
10.03165828,10.27058486,4,0
7.054415934,18.16371516,3,1
9.923914407,19.04177752,3,0
10.80174948,19.3332486,3,0
11.46469762,9.393438292999999,4,0
8.862436672000001,9.933322156000001,4,0
9.643871134,15.59331794,0,0
11.19620607,21.78230959,3,0
9.197611173,20.33789169,3,0
15.49101478,14.64080782,2,0
10.53137204,15.485895800000002,0,0
10.50873179,15.87292369,0,0
12.99376862,14.06660004,2,0
30.20479225,30.69258982,1,0
11.63351539,19.00457435,3,0
9.001722102999999,9.669183467,4,0
9.45123122,14.75047266,0,0
8.029857915,10.74971293,4,0
8.415261484,8.480763057999999,4,0
29.9297169,29.84946145,1,0
29.54115198,30.10905852,1,0
9.730124322,10.244790400000001,4,0
10.77050348,19.41568969,3,0
29.91071678,29.87063643,1,0
29.06713041,30.17409629,1,0
9.004624763999999,20.65494968,3,0
9.79268984,15.24473178,0,0
7.823724717999999,19.95435235,3,0
15.3532212,15.42075861,2,0
9.717740366000001,21.27207045,3,0
13.55959721,16.183065300000003,2,0
8.98255583,7.928214915,4,0
14.79063243,13.56972277,2,0
14.90104261,15.4930233,2,0
10.25866906,15.66414989,0,0
15.89773168,12.42299432,2,0
16.33999422,14.78554826,2,0
16.32768916,13.4371688,2,0
8.529390248,18.51534362,3,0
9.227399178999999,10.84003782,4,0
9.742450541,15.53368302,0,0
9.957960871000001,8.451984849,4,0
29.26873282,30.37169289,1,0
10.52598629,9.626604759,4,0
10.71262541,17.0535218,0,0
16.32901818,16.21533186,2,0
12.01151275,9.038421073,4,0
10.23435908,14.94720286,0,0
10.17306022,16.770744,0,0
30.22426647,29.99841578,1,0
10.17215368,16.18650319,0,0
9.164113125,9.102718335,4,0
10.20211231,14.72846715,0,0
30.36182319,30.221601899999996,1,0
9.354614001,14.92907315,0,0
13.98695074,15.0847842,2,0
9.580547227,15.48594342,0,0
10.39117529,14.87473402,0,0
10.71441277,14.76161797,0,0
14.00489223,14.86843896,2,0
10.78988652,19.07137421,3,0
17.38918181,15.18296853,2,0
14.62724689,12.3397629,2,0
29.88156898,28.75252976,1,0
9.458044088,21.51518272,3,0
9.30321394,19.98525408,3,0
9.909874202000001,9.50745907,4,0
10.80738767,19.94394219,3,0
10.86609622,20.6748679,3,0
15.41492003,11.54587794,2,1
10.02860788,14.59340654,0,0
10.96975088,9.456574466000001,4,0
14.74562651,16.2943988,2,0
13.88096495,15.83391991,2,0
9.30602863,9.679190871,4,0
10.31011561,15.03144783,0,0
13.58278204,15.18934454,2,0
8.323258592,19.56063176,3,0
10.74353283,18.148198,3,0
14.84881431,13.16414374,2,0
29.13967224,30.24524209,1,0
16.504090599999998,14.72698262,2,0
7.963602379,18.88048224,3,0
30.17386557,30.03290272,1,0
10.20433598,18.77019718,3,0
10.73595563,14.02446968,0,0
9.267079157000001,18.85260963,3,0
29.128126399999996,30.12298571,1,0
29.93780256,30.82243502,1,0
9.262761886,14.90852904,0,0
12.17052623,11.07409622,4,0
10.34925941,18.69073813,3,0
9.587050123,10.70612884,4,0
15.68407814,16.4500092,2,0
8.547611899,19.10632112,3,0
8.966232328,19.1010608,3,0
9.742167047999999,21.38370567,3,0
29.81724702,29.52077033,1,0
9.564590823,19.97332816,3,0
10.31343362,11.21295948,4,0
14.33453333,14.62223835,2,0
30.38779089,29.01221498,1,0
9.74714541,11.82440349,4,0
10.11531329,20.04190524,3,0
11.20618495,19.50620487,3,0
10.64843776,15.55541541,0,0
30.89998761,29.78913708,1,0
14.91846698,14.16662433,2,0
14.36571401,12.98734642,2,0
30.00150684,29.17972017,1,0
8.783514168,21.19684292,3,0
11.75026772,15.52774878,0,0
9.54322585,15.44043217,0,0
8.470135269,11.61378654,4,0
9.748265939,16.17898051,0,0
10.25870901,15.25297846,0,0
7.790270255,9.779555084,4,0
10.465872300000001,18.93327447,3,0
9.663786965,15.09248602,0,0
9.945115282,18.5160753,3,0
9.77557439,14.74280601,0,0
9.963907301,19.10235705,3,0
10.93818015,13.92700388,0,0
12.13666962,14.985153899999998,0,0
10.04019779,14.60817641,0,0
9.193237052999999,8.598319587999999,4,0
30.09173049,30.08422214,1,0
10.05186231,19.69332657,3,0
10.11852386,18.80553188,3,0
29.67880659,29.22286104,1,0
9.931800808,7.521932372,4,0
12.34184068,19.93829093,3,0
30.12743916,30.41533645,1,0
9.83187913,17.12495484,0,0
10.61528439,9.087476159,4,0
30.09473472,30.83833813,1,0
10.08666033,14.88065816,0,0
9.061389368,11.12324434,4,0
12.1110192,12.593707400000001,0,1
9.031081021,9.467799785,4,0
9.412314227000001,19.09930604,3,0
11.24775544,8.969755249,4,0
8.520247917999999,10.13218114,4,0
30.63897302,29.89037555,1,0
15.05913038,13.24070605,2,0
10.19168531,11.00496548,4,0
17.17431146,15.12340603,2,0
9.839984427000001,14.47799599,0,0
16.93794276,15.93947015,2,0
30.74147247,29.77479948,1,0
14.96084099,14.75939563,2,0
11.12104672,15.74665406,0,0
8.734192071,18.95087348,3,0
9.122414601000001,19.99781481,3,0
9.298752577,22.40405423,3,0
29.86286781,30.85564888,1,0
14.97623669,16.23619959,2,0
10.46244069,19.37948749,3,0
12.04551711,19.23311337,3,0
9.306793942,19.27431678,3,0
10.60816715,7.999839241,4,0
8.021702387000001,19.99040093,3,0
30.58748344,29.21877891,1,0
14.82756229,15.92501066,2,0
30.19004552,30.30966076,1,0
10.16178156,15.0623603,0,0
9.515725675,14.52503247,0,0
30.01576083,30.03030466,1,0
8.120756386,21.19494859,3,0
15.58229831,13.64914068,2,0
15.84857459,15.68084454,2,0
9.66894792,7.684096974,4,0
11.153916800000001,19.35552817,3,0
8.213338931000001,8.558410652000001,4,0
11.34176361,10.61745694,4,0
9.661958072000001,18.66891223,3,0
10.29210047,15.27967144,0,0
9.787797733,15.15976277,0,0
9.416131717999999,21.83490751,3,0
10.55991997,15.09534489,0,0
15.41530951,12.72012725,2,0
29.29866992,30.25393994,1,0
9.753989338,14.20768725,0,0
10.81547118,14.53541226,0,0
10.17808657,15.01369802,0,0
16.41913877,14.93091017,2,0
11.0334016,9.367860237,4,0
29.70160762,29.22437551,1,0
14.17530229,14.95940806,2,0
10.09534441,10.48116608,4,0
30.80209278,30.09494335,1,0
9.927822082,16.01889591,0,0
9.865592648,15.81313749,0,0
13.89950263,17.4616147,2,0
13.73069223,17.110920999999998,2,0
14.68401755,17.68503214,2,0
9.808528467,9.157494254,4,0
29.958858000000003,29.31047347,1,0
29.80139985,29.8676762,1,0
10.50739154,8.347783387,4,0
9.129719045,15.28091332,0,0
10.4611913,9.289237079,4,0
30.8604857,29.80123144,1,0
29.85263865,30.47435574,1,0
17.04340483,14.171853899999999,2,0
30.24228614,29.42276306,1,0
10.00513502,14.53977187,0,0
16.40492405,15.60292956,2,0
14.80302959,16.9152307,2,0
11.04374572,14.71756729,0,0
14.351572599999999,16.25003547,2,0
15.04774878,14.52164364,2,0
9.980772546,20.53778226,3,0
9.415281284,9.401877266,4,0
15.43808791,17.21638052,2,0
9.423055929,14.31365132,0,0
13.86982179,15.90235026,2,0
9.107052315,10.26089557,4,0
9.866818507,15.4030601,0,0
10.40348578,15.86680517,0,0
16.0288485,15.769454199999998,2,0
8.992286259,10.67979467,4,0
14.60971238,16.06210813,2,0
8.513748713,8.41951998,4,0
9.940841184,19.44897784,3,0
7.050581115,19.94896483,3,0
29.6125017,29.61325374,1,0
10.0135756,14.59697767,0,0
14.59614001,14.12162062,2,0
9.525027448,15.24829133,0,0
16.58825931,16.27061379,2,0
13.71775857,14.58577863,2,0
9.432829274,15.04092359,0,0
10.64872819,9.753569853,4,0
11.63606307,19.91589372,3,0
30.04070386,29.79747914,1,0
9.719574376,9.244431013,4,0
10.61919577,22.1839355,3,0
16.14256964,15.94519686,2,0
9.110489566,19.01589885,3,0
9.886575371000001,9.58929746,4,0
10.23476406,18.69229948,3,0
11.60561437,9.842504652999999,4,0
10.81224708,15.38981988,0,0
15.55286444,14.34660236,2,0
10.33061584,10.12696863,4,0
9.255039883,15.11586428,0,0
7.785265871,20.06772296,3,0
29.919868100000006,30.23051114,1,0
13.63071489,14.23145067,2,0
9.641625759,14.60921874,0,0
15.26902799,15.82848254,2,0
29.97941559,29.71704528,1,0
13.82597675,17.48315016,2,0
15.19619869,14.80139179,2,0
17.79024762,16.44182048,2,1
9.810970721,15.73381189,0,0
30.03842538,29.87535586,1,0
16.32109539,14.0275272,2,0
29.91553478,29.46353674,1,0
9.673101635,9.674228773,4,0
30.09877397,30.69996914,1,0
10.58956718,7.447397806000001,4,0
11.33760902,19.33631346,3,0
14.602167800000002,15.15736479,2,0
10.04475389,15.04434003,0,0
12.22602914,19.67447071,3,0
10.0949935,7.706875815,4,0
29.60480101,29.47442749,1,0
30.06403487,29.4740016,1,0
8.352918738,18.18745667,3,0
30.12486022,29.51287094,1,0
10.54075286,14.558973499999999,0,0
15.8414495,14.07837797,2,0
7.728805081,19.83233009,3,0
15.87940572,14.7340471,2,0
10.51029068,19.74759325,3,0
16.64578139,15.69821411,2,0
10.02295598,14.56752317,0,0
30.13205529,30.42708095,1,0
10.96236475,7.371131635,4,0
10.86003345,22.92045062,3,0
14.96579409,16.67947199,2,0
9.951134800000002,21.15844275,3,0
16.84957682,15.22922007,2,0
11.07916052,10.30643295,4,0
9.175762435,21.75714785,3,0
30.26051896,30.424148499999998,1,0
14.19344733,17.09528774,2,0
11.6323784,21.42121563,3,0
6.675864154,10.74774928,4,1
10.09831742,15.14221883,0,0
15.90093445,15.88958175,2,0
10.75046613,15.51803203,0,0
14.2440206,13.15836858,2,0
10.591427900000001,14.81251711,0,0
13.35191768,16.95385638,2,0
11.41271455,18.63174375,3,0
10.16030039,8.904109319,4,0
15.56873635,16.18985337,2,0
11.11380021,10.21005113,4,0
11.15955069,11.01840164,4,0
10.32990691,16.94551319,0,0
10.29628898,20.83214019,3,0
16.20786441,15.07192474,2,0
30.58263391,30.0581499,1,0
11.66697353,10.054596499999999,4,0
9.320740326000001,19.34745933,3,0
14.61100065,15.97730987,2,0
10.134506800000002,15.92625856,0,0
30.29035555,29.92899803,1,0
9.316031619,15.53136372,0,0
10.77223366,15.64258835,0,0
14.63923294,13.47402793,2,0
9.415223856,18.37642963,3,0
9.626299231,14.34417903,0,0
9.395024146,20.26955261,3,0
9.027591966000001,21.21485453,3,0
15.25838252,14.62581195,2,0
9.712379512,14.52808125,0,0
16.4221781,14.13369996,2,0
30.3960669,29.54269042,1,0
9.287776584,14.57025875,0,0
9.981993107000001,19.00554005,3,0
9.992237844,18.68380941,3,0
14.05356979,14.41221227,2,0
14.73708071,14.318597,2,0
8.724535652,10.18061707,4,0
15.69711294,15.31717952,2,0
11.48890225,9.203005399,4,0
10.75031157,19.75471053,3,0
10.21521827,8.235847348,4,0
15.57420065,17.15624098,2,0
9.539539176,20.43605218,3,0
10.0537804,12.13185478,4,0
16.91585282,15.95612454,2,0
9.647805448,10.2353019,4,0
9.760294678,14.82575152,0,0
29.55946047,29.98235309,1,0
9.328740174,18.51433481,3,0
9.681102038999999,14.41015495,0,0
11.46147533,9.51455045,4,0
29.56385463,30.36243266,1,0
10.1932249,13.77488048,0,0
13.75432746,15.93127179,2,0
29.78284672,30.25027019,1,0
10.30368689,14.77385119,0,0
9.378229794,14.99518984,0,0
13.97257678,14.630545999999999,2,0
11.65248791,9.496052661,4,0
9.862055859,15.1065989,0,0
14.85303458,14.15495189,2,0
30.15981228,29.92149499,1,0
9.396569267,15.379786,0,0
8.944267681,22.18327738,3,0
9.284955016,14.38424893,0,0
30.02779765,30.62621545,1,0
9.080129492000001,10.44025326,4,0
8.883332996,14.75231844,0,0
8.97283801,15.42788346,0,0
13.48359719,13.78284945,2,0
15.23552655,14.20593546,2,0
30.56842929,29.74073513,1,0
10.58173802,19.01835483,3,0
10.19369691,10.24381729,4,0
10.12035861,14.79979302,0,0
29.98877811,30.03417985,1,0
8.57234526,21.50956548,3,0
10.18556582,14.8943639,0,0
15.82535014,16.619008800000003,2,0
29.44220189,30.09464099,1,0
